Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (%),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height (mm),Bond_height (mm)
171.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,9.52,-19.39
171.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,2.19,-8.52
171.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-7.59,-2.48
171.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-17.37,7.19
171.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,-28.37,15.64
171.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-32.03,41.01
171.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-41.81,57.92
171.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-50.36,44.63
171.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,-60.14,57.92
171.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,-65.03,65.16
171.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-71.14,77.24
171.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-77.25,78.45
171.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-76.03,74.82
171.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-77.25,86.90
171.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-68.70,69.99
172.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.34,-72.36,55.50
172.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,29.52,-67.47,47.04
172.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-62.59,37.38
172.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-61.36,28.93
172.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-51.59,26.51
172.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-44.25,18.06
172.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-34.48,5.98
172.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.02,-28.37,-0.06
172.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-21.03,-7.31
172.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-11.26,-16.97
172.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-6.37,-18.18
172.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,3.41,-31.46
172.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,9.52,-30.26
172.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.55,19.30,-35.09
172.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,21.74,-39.92
172.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,25.41,-38.71
172.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.02,30.30,-42.33
172.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,35.19,-37.50
172.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,38.85,-43.54
172.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,49.85,-45.96
172.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,41.30,-48.37
172.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,51.07,-47.17
172.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.37,48.63,-47.17
172.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,55.96,-47.17
172.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.74,54.74,-47.17
173.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,54.74,-45.96
173.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,53.52,-43.54
173.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,51.07,-43.54
173.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,46.18,-43.54
173.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,44.96,-41.13
173.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,43.74,-33.88
173.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,44.96,-33.88
173.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,36.41,-35.09
173.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,29.07,-30.26
173.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-7.59,-25.42
173.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,10.74,-15.76
173.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,7.08,-14.55
173.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-2.70,-9.72
173.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,14.41,4.77
173.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-14.92,12.02
173.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-24.70,20.47
173.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-35.70,30.14
173.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-47.92,39.80
173.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-57.70,54.29
173.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-62.59,60.33
173.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-71.14,60.33
173.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-76.03,72.41
173.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,-82.14,77.24
173.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-76.03,79.66
173.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-77.25,67.58
174.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,24.02,-73.59,63.95
174.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,32.41,-68.70,50.67
174.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.93,-67.47,49.46
174.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-60.14,37.38
174.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.51,-56.48,27.72
174.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,-50.36,16.85
174.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.93,-41.81,9.60
174.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-32.03,7.19
174.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-25.92,-2.48
174.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-19.81,-9.72
174.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-5.15,-15.76
174.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,0.97,-27.84
174.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.18,7.08,-24.22
174.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,11.96,-29.05
174.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,11.96,-29.05
174.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.51,22.96,-37.50
174.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,25.41,-38.71
174.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,32.74,-41.13
174.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,40.07,-43.54
174.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,40.07,-48.37
174.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,46.18,-44.75
174.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,29.32,49.85,-47.17
174.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,51.07,-47.17
174.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,52.30,-54.41
174.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,54.74,-45.96
175.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,57.18,-47.17
175.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,62.07,-53.20
175.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,52.30,-44.75
175.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,54.74,-41.13
175.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,46.18,-41.13
175.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,48.63,-39.92
175.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,47.41,-37.50
175.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,38.85,-36.30
175.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,29.07,-25.42
175.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.93,27.85,-25.42
175.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,21.74,-24.22
175.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,11.96,-24.22
175.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,3.41,-10.93
175.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,30.11,-5.15,-6.10
175.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-12.48,4.77
175.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-24.70,14.43
175.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-30.81,19.26
175.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.37,-40.59,37.38
175.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.37,-58.92,43.42
175.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.68,-58.92,53.08
175.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-67.47,62.75
175.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-74.81,71.20
175.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.18,-79.70,76.03
175.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-77.25,78.45
175.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.85,-80.92,82.07
176.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-71.14,69.99
176.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-69.92,65.16
176.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-67.47,56.71
176.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-65.03,45.84
176.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-56.48,36.17
176.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.55,-51.59,24.10
176.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-45.48,13.23
176.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-36.92,8.39
176.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,29.71,-32.03,-3.68
176.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,33.75,-21.03,-7.31
176.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-16.14,-14.55
176.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-5.15,-18.18
176.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-2.70,-25.42
176.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,11.96,-16.97
176.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,14.41,-29.05
176.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,18.08,-36.30
176.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,27.85,-33.88
176.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,29.07,-38.71
176.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,35.19,-42.33
176.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.51,43.74,-43.54
176.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,43.74,-48.37
176.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,46.18,-48.37
176.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,46.18,-58.04
176.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,53.52,-48.37
176.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,54.74,-45.96
177.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,53.52,-44.75
177.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,47.41,-45.96
177.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.85,48.63,-44.75
177.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,52.30,-42.33
177.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,49.85,-47.17
177.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.51,49.85,-39.92
177.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.18,43.74,-38.71
177.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.18,43.74,-35.09
177.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,40.07,-30.26
177.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,30.30,-25.42
177.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,24.19,-24.22
177.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,16.85,-23.01
177.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,9.52,-12.14
177.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-0.26,-9.72
177.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,-7.59,1.15
177.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-17.37,8.39
177.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.02,-24.70,27.72
177.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-32.03,24.10
177.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-45.48,36.17
177.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-55.25,44.63
177.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-63.81,60.33
177.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-73.59,63.95
177.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-74.81,68.79
177.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,-74.81,76.03
177.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-78.47,79.66
178.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-69.92,74.82
178.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,-68.70,63.95
178.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-68.70,57.92
178.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-72.36,49.46
178.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-60.14,43.42
178.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,-60.14,38.59
178.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,-49.14,28.93
178.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-46.70,14.43
178.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-34.48,5.98
178.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,-24.70,-1.27
178.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,-18.59,-14.55
178.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-11.26,-18.18
178.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,-5.15,-20.59
178.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,2.19,-21.80
178.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,9.52,-29.05
178.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,20.52,-31.46
178.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,20.52,-33.88
178.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,29.07,-35.09
178.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,32.74,-36.30
178.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,37.63,-44.75
178.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,41.30,-47.17
178.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,43.74,-48.37
178.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,49.85,-49.58
178.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,51.07,-48.37
178.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,54.74,-42.33
179.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,54.74,-45.96
179.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,54.74,-49.58
179.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,54.74,-47.17
179.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,53.52,-58.04
179.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,53.52,-48.37
179.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,32.19,51.07,-42.33
179.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,24.35,49.85,-37.50
179.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,46.18,-35.09
179.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,40.07,-41.13
179.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,30.30,-30.26
179.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,29.07,-26.63
179.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,22.96,-19.39
179.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,13.19,-19.39
179.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,24.84,7.08,-18.18
179.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,0.97,-6.10
179.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-6.37,-2.48
179.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-19.81,7.19
179.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-30.81,18.06
179.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-39.37,27.72
179.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-56.48,41.01
179.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-57.70,49.46
179.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-68.70,56.71
179.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-73.59,66.37
179.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-76.03,73.62
179.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,-73.59,78.45
180.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.17,-74.81,77.24
180.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,-69.92,71.20
180.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,-68.70,62.75
180.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,21.71,-69.92,55.50
180.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-63.81,47.04
180.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-34.48,39.80
180.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,-54.03,28.93
180.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-47.92,22.89
180.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-39.37,9.60
180.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-35.70,-2.48
180.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.62,-24.70,-6.10
180.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-18.59,-18.18
180.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.55,-12.48,-16.97
180.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-0.26,-21.80
180.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,4.63,-26.63
180.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.68,13.19,-30.26
180.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,18.08,-35.09
180.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,25.41,-39.92
180.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,32.74,-35.09
180.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,32.74,-38.71
180.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.51,38.85,-42.33
180.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,43.74,-47.17
180.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,46.18,-50.79
180.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,48.63,-50.79
180.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,52.30,-49.58
181.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,53.52,-47.17
181.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.93,52.30,-49.58
181.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,53.52,-47.17
181.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,55.96,-48.37
181.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,57.18,-43.54
181.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,52.30,-42.33
181.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,48.63,-39.92
181.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,46.18,-41.13
181.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.99,42.52,-33.88
181.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,37.63,-29.05
181.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,31.52,-27.84
181.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,24.19,-26.63
181.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,21.74,-19.39
181.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,20.52,-16.97
181.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,7.08,-9.72
181.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,-0.26,-3.68
181.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-13.70,1.15
181.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-25.92,14.43
181.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,-39.37,22.89
181.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-47.92,36.17
181.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-54.03,43.42
181.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-63.81,55.50
181.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.18,-69.92,65.16
181.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-76.03,69.99
181.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-71.14,77.24
182.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-72.36,74.82
182.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.34,-69.92,74.82
182.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-63.81,71.20
182.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.55,-66.25,61.54
182.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-66.25,55.50
182.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.02,-60.14,51.88
182.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,-56.48,36.17
182.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.81,-49.14,25.30
182.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.17,-45.48,10.81
182.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,-36.92,9.60
182.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,24.67,-30.81,-1.27
182.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.68,-27.14,-8.52
182.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.20,-16.14,-16.97
182.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,-7.59,-21.80
182.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,2.19,-25.42
182.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,28.18,8.30,-30.26
182.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,14.41,-29.05
182.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,18.08,-35.09
182.73,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,27.85,-38.71
182.77,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,33.96,-41.13
182.81,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,37.63,-43.54
182.85,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,42.52,-50.79
182.89,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,43.74,-47.17
182.93,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,47.41,-48.37
182.97,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,47.41,-47.17
183.01,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,57.18,-52.00
183.05,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.34,49.85,-45.96
183.09,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,54.74,-45.96
183.13,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,57.18,-49.58
183.17,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,35.19,-42.33
183.21,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,57.18,-41.13
183.25,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,57.18,-41.13
183.29,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,48.63,-42.33
183.33,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.37,46.18,-35.09
183.37,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.44,42.52,-33.88
183.41,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.72,35.19,-36.30
183.45,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.26,29.07,-27.84
183.49,0.00,0.00,0.00,29.62,93.0,20.7,44.25,34.92,22.96,-21.80
183.53,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,20.52,-18.18
183.57,0.00,0.00,0.00,29.62,93.0,20.7,44.25,27.08,9.52,-18.18
183.61,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.90,4.63,-8.52
183.65,0.00,0.00,0.00,29.62,93.0,20.7,44.25,25.34,-5.15,-1.27
183.69,0.00,0.00,0.00,29.62,93.0,20.7,44.25,26.55,-14.92,8.39
